"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118","PC119","PC120","PC121","PC122","PC123","PC124","PC125","PC126","PC127","PC128","PC129","PC130","PC131","PC132","PC133","PC134","PC135","PC136","PC137","PC138","PC139","PC140","PC141","PC142","PC143","PC144","PC145","PC146","PC147","PC148","PC149","PC150","PC151","PC152","PC153","PC154","PC155","PC156","PC157","PC158","PC159","PC160","PC161","PC162","PC163","PC164","PC165","PC166","PC167","PC168","PC169","PC170","PC171","PC172","PC173","PC174","PC175","PC176","PC177","PC178","PC179","PC180","PC181","PC182","PC183","PC184","PC185","PC186","PC187","PC188","PC189","PC190","PC191","PC192","PC193","PC194","PC195","PC196"
"CPTGroup.other procedures",-0.000279004734374263,0.00283499416249329,0.00515526888345449,-0.00257667743193279,0.00424742215087867,-0.00395690878633299,0.0105619224237248,-0.00442829103044717,0.012926039836024,-0.000106861127144524,0.0128890689812273,-0.0087341002718839,0.0179178864035344,-0.00278173874162767,0.00837055567474057,-0.00742184526939609,0.00284524359941719,-0.0176252974286697,0.00320565678398969,-0.0104209774926885,0.00141296885576002,-0.00438456823316605,0.0138742918833857,-0.00463042204444735,0.0016635091628459,0.0136669033762785,-0.0027534387798125,-0.00808029666846798,0.00368474723847596,0.000887443349306898,0.0101905349877549,0.00476160651248156,-0.013951261577992,0.0133853269633653,-0.00345620102793505,0.00718628473417878,-0.00352390806025269,0.0117395288304012,-0.0107442830110193,0.0108111128610029,-0.0108133785603735,0.00202877592687932,-0.0114250329391857,0.0094892936366923,-0.00998932580640737,0.000557767108320008,0.00943749090603806,-0.00392650884016469,0.0178521432204308,-0.0116453924598615,0.00321955580691281,0.00607675744857041,-0.0129239618596415,0.00237547803952457,-0.0132095097912941,-0.00628422049876946,0.000518485348702049,0.00250687199796521,0.0100445154312577,-0.0146725095781224,0.00283761216461785,0.00212588181788437,-0.00527125255298244,-0.00337406277564644,-0.00716789008632366,0.0178196034623026,0.00415458217999133,0.0011838452765914,-0.00397195445059542,-0.0141802021245004,0.00851354292654227,0.00226123757181393,0.020008486485656,-0.00222001713045254,-0.0200676817524881,0.00716483966670353,0.00996401585394938,-0.0159109877447427,-0.00486733453407035,0.0117639966304584,0.0124188457801467,0.011722210309362,-0.0126299739495941,-0.00640809185998193,-0.0192886067177154,0.0061367774626861,0.0058372221610563,0.00299505162464674,0.00242535320842578,0.0152090327976788,-0.00074815696244167,-0.0128975805174043,-0.000189519008411587,0.03024731388372,0.014376471227773,-0.00886113324021329,-0.00489987851233179,-0.00457579816942882,-0.0131806003897636,-0.00185686517907667,0.0196372332561916,0.00766555778466951,0.00321513858191651,0.0162684398833803,-0.0229005720198625,-0.0105626979893648,0.0016222231511409,0.00600106367619787,0.0278256861138283,0.0070528857837287,-0.0162424734321082,-0.0249126186593999,-0.0211248809349424,0.0165093728004079,0.00902994564433715,0.00137242439692867,0.00833353933935566,0.00900963490013237,0.0148386679235226,-0.00191297975803735,-0.00183708831692726,-0.01736648969644,-0.000360582528402154,-0.0157608588295819,-0.0040507666265317,0.000846319882788912,0.0430095236610671,-0.0065938042063595,-0.00969247314962244,-0.0305490704285079,-0.0174428651388909,-0.0056787756870223,0.00118142146432096,0.0103947310816625,0.0253827109403531,-0.000340325973620416,-0.000432572443394423,-0.00106497815743214,-0.00750428692721465,-0.0148985214311077,0.0153811393632755,0.00889865935418989,0.00296685133012338,0.0107865621295491,-0.00728696326937515,-0.0194235188550444,-0.00152089631823799,-0.00348529835502137,-0.00423496420435879,-0.00266133245046557,-0.0172401039329669,-0.0099464022886334,0.0285261550653792,0.0417379418147054,-0.0276442968485502,-0.0309734524181075,-0.00828924629522136,-0.0201933509124818,-0.0540443360228378,0.049100908278797,0.0367660896858902,0.000277672977162263,0.0230821149746939,-0.0215553649680029,-0.00158075495333661,-0.000418543568606388,-0.0460631426378915,-0.0648227774131178,0.00548390966276522,0.0329626905602256,0.0180549925465605,0.0722748629999263,-0.0537802210262666,-0.0926278610889619,0.0654891968055034,0.00760418539226255,0.0185196622167852,0.131072412945071,-0.0127107890830697,-0.0555918372908236,-0.00956584520991758,-0.0598786575490529,0.00642975126845285,0.0975617952640542,-0.0330636040536625,-0.0490974832300666,0.465540291175557,-0.655982748530999,-0.365118369352808,0.303318151586361,-0.12157780830244,0.0223171947703626,-0.0667665388313595,0.0570748397208929,-0.0764086175576024,-2.53853321614753e-16
"CPTGroup.integumentary system",0.00464011245377455,0.0107081541219977,0.015227430721744,-0.0325803968553429,0.0189464726455397,-0.0375438255001007,-0.0135341458771045,-0.0135949619142062,-0.043177080532519,0.0764327782731904,0.0088340813846037,-0.0289527196039449,-0.0444017098692602,-0.0329946099057125,0.0790787699719841,-0.0455230936567907,-0.0490278906208498,0.0062174622312835,-0.108088682798554,-0.0336668604017731,0.025726356263757,0.0402318907316703,-0.0687656248990285,-0.063981092517777,-0.0222132328190105,-0.058834700675657,0.046702050671075,0.0945455726782237,-0.104007398097604,0.0259610549735372,0.0186067999298185,-0.0437487632218151,0.0764381923501964,-0.0145335988739226,0.0139828287824479,0.0110684769796912,0.044712930628073,-0.0235548505414528,0.0311640740534416,0.023424749896477,-0.04172890538004,0.0266070786115846,-0.000996730711123335,-0.0567182089426204,0.00962952096180649,0.00155471266352889,-0.107212222688729,0.0535957059327541,0.00900292479405606,0.00111473445526921,0.0728337787778542,0.0333900831339437,0.0355312220872713,0.0158262695754065,-0.0344431212395988,-0.000307174673590213,-0.00588264803983522,0.0726199058756359,0.124278185204872,0.0114918094754028,0.0430649263059204,0.0333823616380446,-0.0568365864872738,-0.0290288785024559,-0.0428774375521616,0.0232822742098024,-0.00258354016879883,0.0698775876563876,-0.0659034269400539,0.0454818706563214,-0.111080914753473,-0.0874877523452867,-0.0420041971816255,-0.0484819857439719,0.014029511119608,0.00757858032162902,-0.0169874742744143,0.107634139733883,0.00663025182979709,0.0282979469249162,-0.0699776794161101,0.0386174120575706,-0.0162555269978017,-0.0490421538739423,0.0418353374412807,-0.0281246681511877,0.0106564286701708,-0.0281866033569526,0.0731336993564187,0.102701703787075,0.0530553450010206,-0.0173047871723526,0.0464671659266484,0.0284499342391998,-0.054580180071841,-0.0247258334542909,0.0315021895228277,-0.177449540569778,-0.0526532677548236,-0.0446575849360802,-0.0344462871040573,0.0213920023245907,0.0544782814190813,-0.0132317252371888,0.0393232441589786,-0.0467896951749306,0.0422091299569107,0.0156961734449482,0.257574975926555,-0.0695950249408057,0.08149587742237,0.0525108865203235,0.225043946473152,-0.0832319228994299,-0.0575017742952998,0.0220546844127919,-0.0575318606478813,0.139886169800559,0.11243293431736,-0.317819145656687,0.0117841351282057,-0.0716753712999197,-0.0221459133300818,-0.000248245925117495,0.199923051659258,-0.0356842786772211,-0.0221359161894837,-0.276462221478001,0.169506159396407,-0.0777525705333017,0.067833612152019,0.105613684503672,-0.0100384698816556,0.166186917790387,0.142898972828387,-0.0486143583496607,0.0908367631183824,-0.166460120166058,0.214719499020187,0.239544501294393,0.0488143533356242,-0.0966462468723694,-0.0486711549796625,0.0462842169076218,0.0988340748434458,-0.0544304086869546,-0.0505868637563138,-0.00957105922314706,0.00131662665318867,0.0183685045587598,-0.0929974908826547,0.0214178892153105,0.00121468205817396,-0.0503765615226953,0.0450161387484514,-0.0327051293755335,0.0512307449052694,-0.0025842501444424,-0.0601543660573237,0.0220742208566568,-0.00122197952524156,0.00412464186695012,0.0524102247162664,0.0165527913311884,-0.0762942437249772,-0.0143877838911121,0.0194044232125535,-0.0155720967922546,0.0361436416745758,0.0134348085183083,0.0220650408544368,-0.0135161768205125,-0.0529458572092099,0.0146455440442432,-0.0178853077911301,-0.00571166379266972,-0.0238864029265911,0.00200786501814742,0.0112618682586671,0.000766642469844502,-0.0229746566627187,0.0440052162233928,-0.0103380841274395,0.0277542106225366,0.0224486250178035,-0.00398959677691448,0.0154235462889313,0.0112586256160683,0.0136112833022858,0.00923236055432732,-0.00264340880224612,-0.00317030345678399,-0.00705001771863647,0.00631014303795836,-0.00706849905115501,3.59435860622912e-16
"CPTGroup.musculoskeletal system",0.00155488367224277,0.00671412905841352,0.0123744309367716,-0.011862597443256,0.010138611532589,-0.00808441078714614,-0.000641128726798362,0.00428213094268318,-0.0234309464986064,-0.0132441218084392,0.0400239267421404,0.00157373372228128,-0.0169791818595277,-0.0509731092324061,-0.0162506664047442,0.0729319246471476,-0.0144193672020731,0.00780998577959563,-0.018013315170122,0.0300835764739985,0.0130767395379216,-0.0163535268192909,-0.0609931190113724,-0.00138341171528155,0.0177627500689489,-0.000513595524071549,0.000125820542894517,-0.0161196904897854,0.0150009888164544,0.0364626306870913,0.00421358547281339,-0.0335878357310526,0.00648961983786837,-0.013372467133698,-0.00119133482032818,0.0231631475691706,0.0620738636349702,0.0160077446974734,-0.00194451487918995,0.00108426317358785,-0.0192084067547434,-0.00471151810528909,-0.0108522071592183,-0.00422460889533688,-0.00118150855259058,-0.0566833971117329,0.024020525619568,-0.00974214014931312,0.0302023239207461,-0.00524194355598692,0.0133473353159057,-0.0127862177473572,0.061843861644707,-0.00793294072649487,0.023254300842882,0.021036282217535,-0.0350427713560444,0.0416614206161277,0.0328896128640407,-0.0296244048687337,-0.00491525451629801,0.0378046751265648,0.0256365418226332,0.0525966068332587,0.0504266864144621,0.00404474950281588,0.00467449516490665,-0.0461741785863294,0.08234674257559,-0.0487621375749109,-0.000866043175843307,0.0542752759167762,0.0265890937758678,0.0335791790672919,0.0157473175830659,-0.0160954330608869,-0.00980750476512275,0.0226197193259309,-0.0413104842856591,0.0239412987498675,-0.043757216468102,-0.0302208889900162,-0.0258240411039145,-0.0240824071778141,0.00481525058712834,0.0193621031339028,-0.00223019092191555,0.0402805653749599,0.0764878442478611,-0.0308999987477315,-0.0157463720214005,-0.0133543323344961,-0.030354755604555,0.0317763482633346,0.0140964838742672,-0.000302156962516354,0.0235147479905308,0.0166569087715545,0.0202606962441337,0.00770025080117521,0.060163377917935,-0.0257147862554394,-0.0217730813366943,-0.0126801109335217,-0.0293463733456998,0.0132660459171597,-0.020531836824744,0.0150422521156697,0.0201327217139992,0.00363535708877472,0.050825804318305,-0.0283967635599814,0.0331432879900492,-0.0241421976509356,-0.0736988716740063,-0.0170279006319853,-0.0110908916488166,0.0154436487444083,0.000983942697354307,0.0252145573316504,0.0100630317841615,-0.0359093367041285,-0.00622197549863478,-0.0268384861191433,0.0102892894039594,-0.053576197421184,0.0316086844672792,0.0859853766506901,-0.0275092921623966,0.0571582758994494,-0.04166316075736,0.0142510361767308,0.133856383046973,-0.0250783432119429,-0.0392162693699544,0.117049202356689,0.093199754012581,0.0045752369839203,0.0366094983183457,-0.0354383361608041,0.00920392527834959,0.0562214850305443,0.024899062609446,-0.0131240532730234,-0.0528197266411394,0.0114709739178426,0.00602436469599374,-0.0289547769885538,-0.0852772257365361,-0.0132366635120821,-0.0428545468672217,-0.143094106181139,-0.0267311789358297,-0.118165194511068,0.383823346259817,-0.0453579160855324,-0.291327207975086,-0.0435418286753217,0.100070228126192,0.311649244220495,-0.382383103406292,0.207387658362146,0.305003248785083,-0.262883950722449,-0.129717523344794,-0.104169540141577,0.0913371315490354,-0.083253918475075,0.0508716995685376,0.0598446018410583,-0.0152961371259851,-0.0414230685270957,-0.0752545177820947,-0.0347936002731452,-0.127825920762616,0.0524780951206062,-0.0304433291237122,-0.0417280676814835,-0.034942213557691,0.00664757536063948,0.0383557257297547,-0.00552013743821128,-0.0314109454663578,0.028574293504124,-0.00915433664922877,0.00997381796695203,-0.00358858505859038,-0.00743458999457925,-0.00524014950781126,-0.00794276584789093,0.00682074136131429,-0.00098593630590952,-0.00782016736503247,-0.000517715470810537,-0.0258169508954993,-2.21117556866234e-16
"CPTGroup.cardiovascular system",0.0125439054687075,0.059776064047375,0.115954098508559,0.0711040410272315,0.131661342353763,-0.159850383192474,-0.0239631348200342,-0.0747121862008634,0.126134444676875,0.0506501521521733,-0.00359836852324807,-0.043959595044815,-0.108945462925803,0.0462034787194159,-0.0471590832672923,-0.00431070103533782,-0.0131380873365015,-0.0686577294878124,-0.0157622489281752,-0.0576659546692502,-0.042585472804082,0.00580424865920836,0.0675199887163143,-0.00669090896763443,0.0692842961310472,-0.0235363188014376,0.00242281316634442,-0.0411399276582866,0.0552204695412901,0.0346106464180277,0.030620191581514,0.0312907400302104,0.10245612962371,-0.0184566879356162,0.0372588978630825,-0.0078017068751183,0.0663185319206218,0.0572288102559735,0.0936909483992092,-0.159828861340994,-0.0599563727869493,0.136341297775674,-0.0292730648852953,0.0461969040060262,0.0781565006895666,-0.0347577235767174,0.0994118399614678,-0.206869165171155,0.0160384222700711,-0.11217726061638,-0.0107873658620481,0.0569656906926256,0.193563724876819,0.101447086855278,-0.0554657965307955,-0.019518563011369,0.090505125817194,0.147763219471542,-0.104057989885713,0.134456907767804,0.175811786183918,-0.0969682238543944,-0.249297685449855,-0.132838089673279,-0.00742722136591303,-0.138211760051855,-0.0229201204632508,-0.0725397024890188,0.0823154961512015,-0.0318939685838676,0.212268751678772,0.101820988662587,0.0117416108547443,-0.0254373351444496,0.173977769030231,0.0675234695017908,-0.0975044889155897,-0.357624629970929,0.10902202887748,-0.0532819202183405,0.00122902827561442,0.0592675429921634,0.115335453090991,-0.0461243611655376,0.0639616826717458,-0.0456279646145699,0.120363542209652,-0.0798648831752354,-0.0300685551880867,0.0853011192437732,-0.117820604001139,0.0854908248838775,0.0859182765865655,0.091566469848603,0.00777103024652003,0.0027444119862956,-0.0683582047142509,-0.036551989969936,-0.0763120389603556,0.0496684490308773,-0.00303531840647541,-0.0737503169322403,-0.0984035962984756,0.0300389788428483,0.0248372436934524,0.0404908282544016,-0.0168098215844421,0.0532789965375299,0.0220467536850771,0.0313409956538759,0.0316620496171853,-0.0222429746593987,0.000436141168897307,-0.0240030270140875,0.0103118078118011,0.0173935362445735,0.00040040832894114,-0.0128987411967942,0.0611801982665855,-0.0350051658809285,0.0219095905718869,0.0434013293473123,0.0439760569978157,0.0770576909797892,-0.036330355237869,-0.0291551380676139,-0.00110456865238028,-0.0707977120352653,-0.0502844687374573,-0.00615160158783685,-0.03051023583284,-0.0608718603600176,-0.00330774140317322,0.0662085502899515,-0.0102579451575195,-0.0111319894159789,-0.00440331510512245,-0.0105270358466268,0.0833881764979079,0.0212780731484188,-0.106413718658473,-0.000118553850660327,-0.0189728572045655,0.00838850673610126,-0.0467223370554155,-0.0330139818937501,0.0586312147307309,-0.00308831321175913,-0.0106533685185449,-0.022600270181563,0.0142909631854612,0.0141617184190777,-0.0216282335227476,-0.0414233024753401,-0.00269768989413217,-0.0374008820203637,-0.0056526291779215,0.0316876635480708,0.0327114874259322,-0.0130332978192744,0.000518690555146927,0.0205710945593321,0.0197628410349451,0.0133666278893116,-0.00930651349234244,-0.0186944232727971,0.000708095664945247,-0.0112295132498284,0.00946469534600143,0.00516419050568278,-0.00365653519802239,-0.00803617749414231,-0.0276661508345641,0.0129104529168551,0.0130019600132014,-0.00402031312441347,-0.0115843152127094,-0.0163046848866543,0.00178813611420434,-0.00137192201232513,0.00330098433803817,0.00536404832854947,0.00549925812046629,0.00379142618061109,0.0105082195818771,0.00202574517056938,-0.00154912564199574,-0.010985091773626,0.0100918896791353,-0.0114008797220304,0.00233386483643702,0.00300381345978837,-0.00296033067900206,0.0110666522665737,0.0031353263783153,8.090557919989e-17
"CPTGroup.urinary system",0.00960351546017893,0.0178163781392324,0.0330435433185673,-0.016024036991537,0.0474678273980768,0.0291659265537361,0.0749774113914906,0.0354323196683518,0.062834263597876,-0.0624566789697406,0.0833508060820735,0.0931996826106149,-0.286839141393349,0.0942739403745856,0.167224533670084,-0.126186723771272,-0.177732095294007,0.173036808331749,0.1738894185083,-0.0283778179057126,0.090090056000576,-0.0802782750134013,0.0879154468875536,0.013340059281533,0.114918659066627,-0.136092246288159,0.0742730008323628,-0.0925964058801232,0.0782154450315822,-0.019723505806295,-0.0203928888877702,0.127356361571926,0.0668871966157745,-0.0695092827604464,0.028779381531125,0.0677481339019714,0.0376381641444925,-0.00743140190369583,0.0815622556742484,-0.0190525154131646,0.0350769278453176,-0.0112381900151704,0.0130430441185828,-0.0391135191644338,0.0505144036723558,0.0733515519928095,0.0379325979557853,-0.0341707860987572,-0.0676856900528332,0.017880007369948,-0.0116485264730088,0.0231317818139418,-0.0341268675518865,-0.00336352126255143,-0.0502674926735203,-0.0799010897299127,-0.0597398697225572,-0.037526489072108,0.0283788269921382,0.0804771412957329,-0.0114645806036983,0.0178308753964313,0.0187197073245801,0.0586407040062133,-0.0263813925110291,0.0684984069775399,0.0425239279090255,0.037971497303547,-0.0235048950098938,0.0180010932157251,0.00960438805184703,-0.0564965129197717,0.00434189297876933,0.0342322988639537,0.00916723726063039,-0.0174070794562592,0.0364743498225268,0.0360210632229053,-0.0126889140950217,0.0265230328663171,-0.0430558083045286,0.0497507476985331,0.000184882374194843,0.0443105834612945,0.0284394988396885,-0.00702123790705249,-0.0142307524955769,0.0442804803609678,-0.00914888480853862,-0.0357314627250371,0.0223859664374236,0.00480267195975386,-0.0321467936557006,0.0340702734015989,0.0718849096514648,0.0515767384824923,-0.0280509290510714,0.00598413613465345,0.0673293605027422,-0.0767745883433245,-0.0179534726070088,0.0591309646061283,-0.0207476650978551,0.0335013872324276,-0.0655097809789163,-0.108611121672885,0.00697841338590077,0.00473421765949867,-0.0332824183207571,0.0370161337294726,0.0416196643731528,-0.0149208607000437,-0.0247797677872774,0.0142082183972423,-0.00774252833372707,0.0560704290787326,0.0289751024443315,0.0120942572451518,0.10441967847065,-0.0444100883666503,0.00646107464956264,-0.0321968418682119,-0.0308771267232628,0.0919291542737289,-0.11230243219117,0.0295184440708393,0.0804585142173925,-0.0209110058375825,0.120561690018686,-0.114078386242454,-0.0925924329723432,-0.181492383455505,0.0294196444280097,-0.113448017060763,-0.0332286056207929,-0.101652466522681,0.024031364434679,0.09398286892697,-0.142332278023096,0.114194660080036,0.0240337884964935,-0.128924155334998,-0.0241550434998713,-0.258094575221097,0.0365922335611635,-0.00989121703359876,-0.0914352358677442,0.143999048700741,0.0543598535863905,-0.174290184338917,-0.0154834892380121,0.152302317389399,-0.0910807352713375,-0.0862643685998864,0.0670949559573872,-0.0655991616166591,-0.138774018545597,-0.00398084696849502,-0.127414550780429,0.10060176619992,0.0718375954189106,-0.0679492995638889,-0.0621782183265674,0.0156559882849936,-0.0331672957302157,-0.0274632691545494,0.0299457566017086,-0.134622677121502,0.115500777745538,0.044296914133836,-0.00807758658696069,-0.0379298317221423,-0.0704135666436716,-0.00142244421146392,0.0127885254542096,0.0111634854397111,0.0501074049627803,-0.0609970502010175,-0.0145539940241391,0.0514264586386341,0.0443126207161085,0.0352791867188238,-0.0132597243935674,-0.0371847327360373,0.0104142868234977,-0.025188935148631,-0.0214558876675675,0.00198640423636717,0.000628631302592855,0.0114433615387927,-0.0175108205331082,0.000919424315453738,-0.0133973731320031,0.0172461640876578,-0.00972887051451977,1.15956709304598e-16
"CPTGroup.nervous system",0.00181574601143858,0.00640567582283636,0.0208647395369131,-0.01633887475952,0.0215533954584732,0.0106146657836013,0.0182111337958356,0.0295826150831783,-0.0252802203201471,-0.068829829347979,0.025545331346041,0.0468831386946006,-0.0346655963914404,-0.114759821622002,0.0592658974249712,0.102779194567323,-0.083967411254128,0.00876463523047977,-0.00346573561895299,0.0732122545345679,0.00256053309645509,0.0371540644071877,0.0230372946947178,-0.0395800433272857,-0.0427221534389683,0.0875449281064171,-0.0751161915250213,-0.0232964228617336,-0.0321107125177324,0.00195084336861023,-0.0181912432135438,-0.00821694867287463,-0.0282689668463496,-0.0112969517687507,-0.0279456696608498,0.129721652139063,0.00369727290784666,0.0939566711551963,0.0285098805303294,-0.037101125191658,-0.0213816561178708,0.0114643515748389,-0.137503714602517,0.00832481566673633,-0.0665209433330068,-0.0095106954812626,-0.0191958620765803,-0.0146524645677115,0.100120121578684,0.0635334759967952,-0.0538724733449136,-0.0034221853257955,-0.053702364090286,0.0814259671009754,-0.0581645804644469,0.0777597821514185,0.0495629774061012,0.0112914325319658,0.0784128141099876,-0.00613137358502104,0.020355150507246,-0.071513594316745,-0.0297386541817504,-0.094761243948788,-0.00407299639401368,-0.0364557953291035,0.0162412269712812,-0.0152072982988791,0.00911547020161474,-0.0114602984758467,-0.00914950438353625,0.0118019374626496,-0.0408102686717863,-0.00356702628905522,-0.0779073046367608,0.0441803231671486,0.109311574058768,-0.0637258699575598,-0.0229343986280445,0.0476190209552045,0.0764998546074526,-0.00103382146716295,-0.101433242171132,-0.000593276026762981,-0.0666831763269625,0.0227594400658753,0.00494567206126781,-0.0203098838862054,-0.0264988330484548,0.0439987600919959,0.102283638793896,0.107720660567693,0.0380782563607143,-0.0530044795178545,0.014979991157836,-0.0425707608181212,-0.0844575450890505,0.0966588609911168,0.00257820753686539,0.173922259771281,-0.076252711114703,0.216133745224748,-0.032190402983883,0.0844713833930583,0.0604200205586395,-0.0448941018046902,0.0532329275266844,0.049210549010418,0.00553885561714963,-0.0262536100010595,-0.0320635792669061,-0.019752096664879,-0.00820924308654676,0.10820423519283,-0.0573780949552633,-0.0556242592827336,-0.109501527093686,-0.0607584093542802,-0.0528135551944374,-0.112702285435247,-0.143240730225054,-0.0587909301322105,-0.00312785208765635,0.0382011018454846,-0.10569837025523,0.14662778640406,0.103930693646501,-0.0261703644905874,0.0191235476435358,-0.0714851594903969,-0.0823135042428808,-0.124332008416762,-0.0203063303512143,-0.0186117725370104,0.0653969142876278,-0.0816906832248251,0.0748587916682379,-0.107783501247942,0.0143674934296869,-0.0981279342027738,0.123027347613404,0.0676666461755678,0.015426682431127,0.0323112603075666,-0.140255161922891,-0.178934049779414,-0.121770167507167,-0.133873202888907,0.105341512661143,-0.0204204339425959,-0.038363181929177,0.0369702284293656,0.0617087937123356,-0.015060607283998,-0.105665796647614,-0.067256863276702,0.114619039590085,0.0627141006721898,0.00361515678923834,0.12735640815649,-0.0209871712402025,0.0790698724553276,0.0555433476104236,-0.0739703875125219,0.00600681795837723,-0.00887191765159499,-0.0864873668670343,0.0166470351161262,-0.0248593129124155,0.0873939542161592,-0.0707281366531845,0.061740588397934,-0.0769616082851073,-0.389450753085765,0.1264682796089,0.0370060604781759,0.0294730129776638,-0.0375959518592433,-0.0437450961964404,-0.0683856047631665,-0.0834257074013531,0.061315905446686,0.0169482972330375,0.0307270270938891,0.0233030624744583,0.0370548409152661,-0.0666662621815273,0.0904007215707713,0.021744328370827,-0.00579101320658463,-0.00184803860503194,0.00178530674767818,0.005897131967834,-0.0171606029647789,0.000930470603285567,-1.15055578117245e-16
"CPTGroup.diagnostic radiology",0.0125503999309949,0.0493446852538719,0.0930997267581983,-0.111524270176073,0.0776179497909738,-0.104661665134517,0.0540557591736942,-0.0147601486876846,0.0133198794246591,-0.0859717618860873,0.282888828421279,-0.038879191394896,-0.107385393212631,-0.147127854302388,-0.0208404604819303,0.123775338794928,0.0105097596388877,-0.114564249213482,0.0272188235408116,0.0563619248955502,0.0737953792664388,-0.153402671933495,-0.164540122663306,0.17929611040023,0.0442575185919725,-0.0538843671843331,0.0178157826303343,-0.0126182214733681,0.0524897377219554,0.146488518093018,0.210338972576192,0.0138011484290422,-0.0197935094508347,0.0372834274211109,0.10737630438239,0.189607846769116,-0.115446453999888,-0.112396700985498,-0.122106968612345,0.0500340132366538,0.137974901061083,-0.121772341498287,0.237847257843522,-0.159507893259703,0.00302812252135146,-0.0903761769556501,0.269084646479532,0.0505770898488969,0.0947092842162091,0.111087492250457,-0.0390269917236069,-0.115415891623273,-0.01324043535584,0.00283099908708634,-0.0818970755711916,-0.122537668458369,-0.11780694866384,0.00797522077195483,0.103939165857413,-0.00131203732770985,-0.0875226516349072,-0.0736171441336693,0.0288986861163158,-0.168764817193814,-0.0304458547378288,0.0466103792960473,0.0398833070430714,0.0707230572793332,-0.0259956643335816,0.127339654577279,-0.00931307708270253,-0.042423285616109,0.00893335391744428,-0.0466488974117691,0.0114740960017615,-0.00849997695340432,-0.0750555552804561,-0.0342099318183602,0.121904782520176,-0.0510960646085706,0.0690743813807103,-0.0896021069660114,0.058633206271609,0.00988629980073327,-0.151282625440479,-0.0660977681861567,-0.000557944533375931,-0.0182765855613199,-0.101541075362239,0.0641429365127323,-0.0272948975687138,-0.0111197464520057,0.0556608573718077,0.00588545151818477,0.0700976862261583,-0.0138794285559285,-0.0394732049394343,0.0246704932710045,-0.0527807264950303,-0.122186084607426,-0.016782663987208,0.00903079818338611,-0.0273785613767104,0.0194848984353306,0.048663146357037,0.0528877711389349,-0.0287630255067202,-0.00289328443361599,0.0139606946165172,0.0119758256812454,-0.112643304153918,0.0108823479755563,0.00181442626230216,-0.0311511106324553,0.0472087440059377,-0.0166158775597787,-0.0511358692850445,0.00666757039400297,-0.00456237389267407,-0.00996988659741631,0.0145098155219773,0.0242740841398704,0.141228039718214,-0.0290967355080974,0.0168004039856346,-0.000882181764745535,-0.0625445108085391,0.0146252198234031,0.00853252177549108,0.00933232875214974,0.0107188787933958,-0.0177133989439253,0.0325794883310868,0.0534260396035754,0.0561069732790593,-0.00441536742196923,-0.0110649535460271,0.0166692271183596,0.0275673691826923,0.00312204144369847,0.0307453524331277,-0.0500602331477674,-0.00872082111827869,0.0305724135130495,-0.000689207997738606,0.0154601322806182,-0.0187574057060665,-0.0242805848690868,-0.000469865149381818,0.0334211548846465,0.0216748344102368,-0.0210025259149839,-0.0244231648307807,-0.00558620825762261,0.00236436236347938,-0.0105954167744977,0.00945235419367516,0.00379649825394441,0.0507730833122852,-0.0112335695914645,-0.0412057585099401,-0.0023925097955042,-0.0306964774281964,0.0178599129177109,-0.000517874214238169,0.0282959296462002,-0.00438473382916329,0.0198167384075493,-0.00391747269632114,-0.005762036423086,0.00843350883307437,0.00084618917352456,-0.000185289669173815,-0.00461892689052325,0.0189487562726303,0.0165961306174644,-0.0151912068012293,0.000446578639234529,-0.00766290061879822,-0.00185144672298637,0.00155925205920571,-0.00657301086344937,-0.00314021740395012,0.00866387479154669,-0.00271915637787197,0.0245872971674261,0.00303050123859145,0.0124307192238037,-0.00503758921164614,0.0138376360528114,0.00602054578390092,0.00246901200859419,-0.00373434962896126,0.000915934451994421,0.00319380810186641,-1.76300980937677e-17
